"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1500000US080310153002","Block Group 2; Census Tract 153; Denver County; Colorado","62000","28497",
"1500000US080310153003","Block Group 3; Census Tract 153; Denver County; Colorado","56185","12619",
"1500000US080310154001","Block Group 1; Census Tract 154; Denver County; Colorado","87955","44127",
"1500000US080310154002","Block Group 2; Census Tract 154; Denver County; Colorado","166037","34491",
"1500000US080310154003","Block Group 3; Census Tract 154; Denver County; Colorado","136314","16693",
"1500000US080310154004","Block Group 4; Census Tract 154; Denver County; Colorado","125288","15830",
"1500000US080310154005","Block Group 5; Census Tract 154; Denver County; Colorado","-","**",
"1500000US080310155001","Block Group 1; Census Tract 155; Denver County; Colorado","57621","13834",
"1500000US080310155002","Block Group 2; Census Tract 155; Denver County; Colorado","54325","16367",
"1500000US080310155003","Block Group 3; Census Tract 155; Denver County; Colorado","82847","72691",
"1500000US080310155004","Block Group 4; Census Tract 155; Denver County; Colorado","48984","23167",
"1500000US080310156001","Block Group 1; Census Tract 156; Denver County; Colorado","61583","21224",
"1500000US080310156002","Block Group 2; Census Tract 156; Denver County; Colorado","-","**",
"1500000US080310156003","Block Group 3; Census Tract 156; Denver County; Colorado","61684","14029",
"1500000US080310156004","Block Group 4; Census Tract 156; Denver County; Colorado","88995","28885",
"1500000US080310157001","Block Group 1; Census Tract 157; Denver County; Colorado","-","**",
"1500000US080310157002","Block Group 2; Census Tract 157; Denver County; Colorado","143723","1130",
"1500000US080310157003","Block Group 3; Census Tract 157; Denver County; Colorado","128032","27120",
"1500000US080310157004","Block Group 4; Census Tract 157; Denver County; Colorado","83220","7496",
"1500000US080310158001","Block Group 1; Census Tract 158; Denver County; Colorado","87132","7296",
"1500000US080319800011","Block Group 1; Census Tract 9800.01; Denver County; Colorado","-","**",
"1500000US080319801001","Block Group 1; Census Tract 9801; Denver County; Colorado","-","**",
"1500000US080319802001","Block Group 1; Census Tract 9802; Denver County; Colorado","186719","24107",
"1500000US080330001001","Block Group 1; Census Tract 1; Dolores County; Colorado","72136","50387",
"1500000US080330001002","Block Group 2; Census Tract 1; Dolores County; Colorado","48264","26574",
"1500000US080330001003","Block Group 3; Census Tract 1; Dolores County; Colorado","-","**",
"1500000US080350139041","Block Group 1; Census Tract 139.04; Douglas County; Colorado","85944","10330",
"1500000US080350139042","Block Group 2; Census Tract 139.04; Douglas County; Colorado","113469","23623",
"1500000US080350139043","Block Group 3; Census Tract 139.04; Douglas County; Colorado","76146","41014",
"1500000US080350139051","Block Group 1; Census Tract 139.05; Douglas County; Colorado","70257","9967",
"1500000US080350139052","Block Group 2; Census Tract 139.05; Douglas County; Colorado","132875","36170",
"1500000US080350139053","Block Group 3; Census Tract 139.05; Douglas County; Colorado","163984","37807",
"1500000US080350139054","Block Group 4; Census Tract 139.05; Douglas County; Colorado","65313","10817",
"1500000US080350139071","Block Group 1; Census Tract 139.07; Douglas County; Colorado","142969","35977",
"1500000US080350139072","Block Group 2; Census Tract 139.07; Douglas County; Colorado","169344","45440",
"1500000US080350139073","Block Group 3; Census Tract 139.07; Douglas County; Colorado","88250","62465",
"1500000US080350139074","Block Group 4; Census Tract 139.07; Douglas County; Colorado","89811","17390",
"1500000US080350139091","Block Group 1; Census Tract 139.09; Douglas County; Colorado","138352","15138",
"1500000US080350139092","Block Group 2; Census Tract 139.09; Douglas County; Colorado","207083","43360",
"1500000US080350139093","Block Group 3; Census Tract 139.09; Douglas County; Colorado","214750","132667",
"1500000US080350139101","Block Group 1; Census Tract 139.10; Douglas County; Colorado","194276","28707",
"1500000US080350139102","Block Group 2; Census Tract 139.10; Douglas County; Colorado","180357","51181",
"1500000US080350139103","Block Group 3; Census Tract 139.10; Douglas County; Colorado","157473","51605",
"1500000US080350139111","Block Group 1; Census Tract 139.11; Douglas County; Colorado","176333","124012",
"1500000US080350139112","Block Group 2; Census Tract 139.11; Douglas County; Colorado","178875","12496",
"1500000US080350139113","Block Group 3; Census Tract 139.11; Douglas County; Colorado","140844","44967",
"1500000US080350139114","Block Group 4; Census Tract 139.11; Douglas County; Colorado","233750","79869",
"1500000US080350139115","Block Group 5; Census Tract 139.11; Douglas County; Colorado","195399","50013",
"1500000US080350139121","Block Group 1; Census Tract 139.12; Douglas County; Colorado","-","**",
"1500000US080350139122","Block Group 2; Census Tract 139.12; Douglas County; Colorado","149622","7122",
"1500000US080350139123","Block Group 3; Census Tract 139.12; Douglas County; Colorado","197037","84710",
"1500000US080350139124","Block Group 4; Census Tract 139.12; Douglas County; Colorado","180923","28562",
"1500000US080350139125","Block Group 5; Census Tract 139.12; Douglas County; Colorado","79550","28399",
"1500000US080350139131","Block Group 1; Census Tract 139.13; Douglas County; Colorado","177109","76919",
"1500000US080350139132","Block Group 2; Census Tract 139.13; Douglas County; Colorado","218929","101455",
"1500000US080350139141","Block Group 1; Census Tract 139.14; Douglas County; Colorado","193235","57745",
"1500000US080350139142","Block Group 2; Census Tract 139.14; Douglas County; Colorado","198750","41364",
"1500000US080350139151","Block Group 1; Census Tract 139.15; Douglas County; Colorado","250,000+","***",
"1500000US080350139152","Block Group 2; Census Tract 139.15; Douglas County; Colorado","153456","40867",
"1500000US080350139153","Block Group 3; Census Tract 139.15; Douglas County; Colorado","161484","69179",
"1500000US080350140051","Block Group 1; Census Tract 140.05; Douglas County; Colorado","170469","24166",
"1500000US080350140052","Block Group 2; Census Tract 140.05; Douglas County; Colorado","120625","24551",
"1500000US080350140061","Block Group 1; Census Tract 140.06; Douglas County; Colorado","142000","24909",
"1500000US080350140062","Block Group 2; Census Tract 140.06; Douglas County; Colorado","190731","18308",
"1500000US080350140063","Block Group 3; Census Tract 140.06; Douglas County; Colorado","182955","72508",
"1500000US080350140071","Block Group 1; Census Tract 140.07; Douglas County; Colorado","42031","21591",
"1500000US080350140072","Block Group 2; Census Tract 140.07; Douglas County; Colorado","180625","60885",
"1500000US080350140073","Block Group 3; Census Tract 140.07; Douglas County; Colorado","94005","9676",
"1500000US080350140081","Block Group 1; Census Tract 140.08; Douglas County; Colorado","223824","112925",
"1500000US080350140082","Block Group 2; Census Tract 140.08; Douglas County; Colorado","146042","15686",
"1500000US080350140083","Block Group 3; Census Tract 140.08; Douglas County; Colorado","160500","61729",
"1500000US080350140084","Block Group 4; Census Tract 140.08; Douglas County; Colorado","202188","25119",
"1500000US080350140085","Block Group 5; Census Tract 140.08; Douglas County; Colorado","146818","77546",
"1500000US080350140086","Block Group 6; Census Tract 140.08; Douglas County; Colorado","136736","44822",
"1500000US080350140087","Block Group 7; Census Tract 140.08; Douglas County; Colorado","118409","80878",
"1500000US080350140091","Block Group 1; Census Tract 140.09; Douglas County; Colorado","182557","24015",
"1500000US080350140092","Block Group 2; Census Tract 140.09; Douglas County; Colorado","149926","33415",
"1500000US080350140101","Block Group 1; Census Tract 140.10; Douglas County; Colorado","79470","37039",
"1500000US080350140102","Block Group 2; Census Tract 140.10; Douglas County; Colorado","96110","1718",
"1500000US080350140103","Block Group 3; Census Tract 140.10; Douglas County; Colorado","169960","11461",
"1500000US080350140111","Block Group 1; Census Tract 140.11; Douglas County; Colorado","223750","29192",
"1500000US080350140112","Block Group 2; Census Tract 140.11; Douglas County; Colorado","106845","23495",
"1500000US080350140113","Block Group 3; Census Tract 140.11; Douglas County; Colorado","222535","40369",
"1500000US080350140131","Block Group 1; Census Tract 140.13; Douglas County; Colorado","181130","17398",
"1500000US080350140132","Block Group 2; Census Tract 140.13; Douglas County; Colorado","234977","47828",
"1500000US080350140133","Block Group 3; Census Tract 140.13; Douglas County; Colorado","181650","26368",
"1500000US080350140134","Block Group 4; Census Tract 140.13; Douglas County; Colorado","177656","71724",
"1500000US080350140135","Block Group 5; Census Tract 140.13; Douglas County; Colorado","177202","41649",
"1500000US080350140136","Block Group 6; Census Tract 140.13; Douglas County; Colorado","159926","47576",
"1500000US080350140141","Block Group 1; Census Tract 140.14; Douglas County; Colorado","148377","28191",
"1500000US080350140142","Block Group 2; Census Tract 140.14; Douglas County; Colorado","59726","24839",
"1500000US080350140143","Block Group 3; Census Tract 140.14; Douglas County; Colorado","133846","15484",
"1500000US080350140151","Block Group 1; Census Tract 140.15; Douglas County; Colorado","109375","31977",
"1500000US080350140152","Block Group 2; Census Tract 140.15; Douglas County; Colorado","73235","24828",
"1500000US080350140161","Block Group 1; Census Tract 140.16; Douglas County; Colorado","169671","13520",
"1500000US080350140162","Block Group 2; Census Tract 140.16; Douglas County; Colorado","226497","20483",
"1500000US080350140163","Block Group 3; Census Tract 140.16; Douglas County; Colorado","144457","50737",
"1500000US080350140171","Block Group 1; Census Tract 140.17; Douglas County; Colorado","104306","58003",
"1500000US080350140172","Block Group 2; Census Tract 140.17; Douglas County; Colorado","250,000+","***",
"1500000US080350141071","Block Group 1; Census Tract 141.07; Douglas County; Colorado","182292","51270",
"1500000US080350141072","Block Group 2; Census Tract 141.07; Douglas County; Colorado","150938","10385",
"1500000US080350141081","Block Group 1; Census Tract 141.08; Douglas County; Colorado","168335","7230",
"1500000US080350141082","Block Group 2; Census Tract 141.08; Douglas County; Colorado","202138","19263",
"1500000US080350141083","Block Group 3; Census Tract 141.08; Douglas County; Colorado","117500","24494",
"1500000US080350141091","Block Group 1; Census Tract 141.09; Douglas County; Colorado","138750","56703",
"1500000US080350141092","Block Group 2; Census Tract 141.09; Douglas County; Colorado","204496","41419",
"1500000US080350141101","Block Group 1; Census Tract 141.10; Douglas County; Colorado","72232","44173",
"1500000US080350141102","Block Group 2; Census Tract 141.10; Douglas County; Colorado","191957","52762",
"1500000US080350141103","Block Group 3; Census Tract 141.10; Douglas County; Colorado","170515","54291",
"1500000US080350141104","Block Group 4; Census Tract 141.10; Douglas County; Colorado","70368","12000",
"1500000US080350141121","Block Group 1; Census Tract 141.12; Douglas County; Colorado","162935","42409",
"1500000US080350141122","Block Group 2; Census Tract 141.12; Douglas County; Colorado","155278","24944",
"1500000US080350141131","Block Group 1; Census Tract 141.13; Douglas County; Colorado","175000","27075",
"1500000US080350141132","Block Group 2; Census Tract 141.13; Douglas County; Colorado","159167","17189",
"1500000US080350141141","Block Group 1; Census Tract 141.14; Douglas County; Colorado","143826","26091",
"1500000US080350141142","Block Group 2; Census Tract 141.14; Douglas County; Colorado","120000","22592",
"1500000US080350141151","Block Group 1; Census Tract 141.15; Douglas County; Colorado","148357","32710",
"1500000US080350141152","Block Group 2; Census Tract 141.15; Douglas County; Colorado","113871","15127",
"1500000US080350141161","Block Group 1; Census Tract 141.16; Douglas County; Colorado","159282","56167",
"1500000US080350141162","Block Group 2; Census Tract 141.16; Douglas County; Colorado","115089","27686",
"1500000US080350141163","Block Group 3; Census Tract 141.16; Douglas County; Colorado","123583","92949",
"1500000US080350141164","Block Group 4; Census Tract 141.16; Douglas County; Colorado","114587","20177",
"1500000US080350141165","Block Group 5; Census Tract 141.16; Douglas County; Colorado","141331","48260",
"1500000US080350141231","Block Group 1; Census Tract 141.23; Douglas County; Colorado","225909","69139",
"1500000US080350141232","Block Group 2; Census Tract 141.23; Douglas County; Colorado","60380","21160",
"1500000US080350141241","Block Group 1; Census Tract 141.24; Douglas County; Colorado","154875","20007",
"1500000US080350141242","Block Group 2; Census Tract 141.24; Douglas County; Colorado","122648","19755",
"1500000US080350141243","Block Group 3; Census Tract 141.24; Douglas County; Colorado","200677","28519",
"1500000US080350141251","Block Group 1; Census Tract 141.25; Douglas County; Colorado","207625","51729",
"1500000US080350141252","Block Group 2; Census Tract 141.25; Douglas County; Colorado","109262","51103",
"1500000US080350141253","Block Group 3; Census Tract 141.25; Douglas County; Colorado","250,000+","***",
"1500000US080350141254","Block Group 4; Census Tract 141.25; Douglas County; Colorado","92639","28268",
"1500000US080350141261","Block Group 1; Census Tract 141.26; Douglas County; Colorado","108750","19335",
"1500000US080350141271","Block Group 1; Census Tract 141.27; Douglas County; Colorado","201458","27158",
"1500000US080350141272","Block Group 2; Census Tract 141.27; Douglas County; Colorado","140972","28593",
"1500000US080350141273","Block Group 3; Census Tract 141.27; Douglas County; Colorado","203589","8482",
"1500000US080350141281","Block Group 1; Census Tract 141.28; Douglas County; Colorado","153500","23245",
"1500000US080350141282","Block Group 2; Census Tract 141.28; Douglas County; Colorado","166477","53775",
"1500000US080350141291","Block Group 1; Census Tract 141.29; Douglas County; Colorado","216389","25140",
"1500000US080350141292","Block Group 2; Census Tract 141.29; Douglas County; Colorado","148333","21697",
"1500000US080350141301","Block Group 1; Census Tract 141.30; Douglas County; Colorado","149869","38199",
"1500000US080350141302","Block Group 2; Census Tract 141.30; Douglas County; Colorado","167083","55007",
"1500000US080350141303","Block Group 3; Census Tract 141.30; Douglas County; Colorado","-","**",
"1500000US080350141304","Block Group 4; Census Tract 141.30; Douglas County; Colorado","206528","46078",
"1500000US080350141311","Block Group 1; Census Tract 141.31; Douglas County; Colorado","128750","51109",
"1500000US080350141312","Block Group 2; Census Tract 141.31; Douglas County; Colorado","87143","25536",
"1500000US080350141313","Block Group 3; Census Tract 141.31; Douglas County; Colorado","131250","41823",
"1500000US080350141314","Block Group 4; Census Tract 141.31; Douglas County; Colorado","118984","27939",
"1500000US080350141321","Block Group 1; Census Tract 141.32; Douglas County; Colorado","185809","70930",
"1500000US080350141322","Block Group 2; Census Tract 141.32; Douglas County; Colorado","198393","42329",
"1500000US080350141323","Block Group 3; Census Tract 141.32; Douglas County; Colorado","175417","39790",
"1500000US080350141331","Block Group 1; Census Tract 141.33; Douglas County; Colorado","170583","44811",
"1500000US080350141332","Block Group 2; Census Tract 141.33; Douglas County; Colorado","169087","14086",
"1500000US080350141333","Block Group 3; Census Tract 141.33; Douglas County; Colorado","235139","39595",
"1500000US080350141341","Block Group 1; Census Tract 141.34; Douglas County; Colorado","250,000+","***",
"1500000US080350141342","Block Group 2; Census Tract 141.34; Douglas County; Colorado","196989","26690",
"1500000US080350141343","Block Group 3; Census Tract 141.34; Douglas County; Colorado","136250","40553",
"1500000US080350141351","Block Group 1; Census Tract 141.35; Douglas County; Colorado","250,000+","***",
"1500000US080350141352","Block Group 2; Census Tract 141.35; Douglas County; Colorado","214514","44509",
"1500000US080350141381","Block Group 1; Census Tract 141.38; Douglas County; Colorado","109125","26317",
"1500000US080350141382","Block Group 2; Census Tract 141.38; Douglas County; Colorado","97125","16979",
"1500000US080350141391","Block Group 1; Census Tract 141.39; Douglas County; Colorado","123889","21364",
"1500000US080350141392","Block Group 2; Census Tract 141.39; Douglas County; Colorado","184118","28973",
"1500000US080350141401","Block Group 1; Census Tract 141.40; Douglas County; Colorado","209604","57373",
"1500000US080350141402","Block Group 2; Census Tract 141.40; Douglas County; Colorado","175000","23388",
"1500000US080350141403","Block Group 3; Census Tract 141.40; Douglas County; Colorado","145441","60723",
"1500000US080350141411","Block Group 1; Census Tract 141.41; Douglas County; Colorado","193250","43253",
"1500000US080350141412","Block Group 2; Census Tract 141.41; Douglas County; Colorado","250,000+","***",
"1500000US080350141413","Block Group 3; Census Tract 141.41; Douglas County; Colorado","60865","38493",
"1500000US080350141421","Block Group 1; Census Tract 141.42; Douglas County; Colorado","250,000+","***",
"1500000US080350141431","Block Group 1; Census Tract 141.43; Douglas County; Colorado","184297","55602",
"1500000US080350141432","Block Group 2; Census Tract 141.43; Douglas County; Colorado","159417","35371",
"1500000US080350141441","Block Group 1; Census Tract 141.44; Douglas County; Colorado","245921","41768",
"1500000US080350141442","Block Group 2; Census Tract 141.44; Douglas County; Colorado","250,000+","***",
"1500000US080350141443","Block Group 3; Census Tract 141.44; Douglas County; Colorado","164861","46100",
"1500000US080350141451","Block Group 1; Census Tract 141.45; Douglas County; Colorado","180865","65630",
"1500000US080350141452","Block Group 2; Census Tract 141.45; Douglas County; Colorado","119000","32570",
"1500000US080350141461","Block Group 1; Census Tract 141.46; Douglas County; Colorado","154766","18822",
"1500000US080350141462","Block Group 2; Census Tract 141.46; Douglas County; Colorado","154808","19601",
"1500000US080350141463","Block Group 3; Census Tract 141.46; Douglas County; Colorado","124348","44012",
"1500000US080350142031","Block Group 1; Census Tract 142.03; Douglas County; Colorado","207546","16512",
"1500000US080350142032","Block Group 2; Census Tract 142.03; Douglas County; Colorado","173988","57154",
"1500000US080350142033","Block Group 3; Census Tract 142.03; Douglas County; Colorado","170921","37600",
"1500000US080350142051","Block Group 1; Census Tract 142.05; Douglas County; Colorado","164293","24650",
"1500000US080350142052","Block Group 2; Census Tract 142.05; Douglas County; Colorado","211771","18606",
"1500000US080350142061","Block Group 1; Census Tract 142.06; Douglas County; Colorado","159063","32757",
"1500000US080350142071","Block Group 1; Census Tract 142.07; Douglas County; Colorado","134567","29290",
"1500000US080350142081","Block Group 1; Census Tract 142.08; Douglas County; Colorado","186250","33363",
"1500000US080350143001","Block Group 1; Census Tract 143; Douglas County; Colorado","109063","34614",
"1500000US080350144041","Block Group 1; Census Tract 144.04; Douglas County; Colorado","118333","39194",
"1500000US080350144042","Block Group 2; Census Tract 144.04; Douglas County; Colorado","202500","97344",
"1500000US080350144051","Block Group 1; Census Tract 144.05; Douglas County; Colorado","200878","43613",
"1500000US080350144052","Block Group 2; Census Tract 144.05; Douglas County; Colorado","162794","31020",
"1500000US080350144053","Block Group 3; Census Tract 144.05; Douglas County; Colorado","123852","16573",
"1500000US080350144054","Block Group 4; Census Tract 144.05; Douglas County; Colorado","153438","28766",
"1500000US080350144071","Block Group 1; Census Tract 144.07; Douglas County; Colorado","41805","3565",
"1500000US080350144072","Block Group 2; Census Tract 144.07; Douglas County; Colorado","149732","57171",
"1500000US080350144081","Block Group 1; Census Tract 144.08; Douglas County; Colorado","156563","43675",
"1500000US080350144091","Block Group 1; Census Tract 144.09; Douglas County; Colorado","248333","16924",
"1500000US080350144101","Block Group 1; Census Tract 144.10; Douglas County; Colorado","195048","99197",
"1500000US080350144102","Block Group 2; Census Tract 144.10; Douglas County; Colorado","165955","33154",
"1500000US080350144103","Block Group 3; Census Tract 144.10; Douglas County; Colorado","141287","22518",
"1500000US080350144104","Block Group 4; Census Tract 144.10; Douglas County; Colorado","162675","20625",
"1500000US080350144105","Block Group 5; Census Tract 144.10; Douglas County; Colorado","145426","39800",
"1500000US080350144106","Block Group 6; Census Tract 144.10; Douglas County; Colorado","111215","15893",
"1500000US080350144107","Block Group 7; Census Tract 144.10; Douglas County; Colorado","107196","92788",
"1500000US080350145031","Block Group 1; Census Tract 145.03; Douglas County; Colorado","132500","27801",
"1500000US080350145032","Block Group 2; Census Tract 145.03; Douglas County; Colorado","83828","20619",
"1500000US080350145033","Block Group 3; Census Tract 145.03; Douglas County; Colorado","117361","48707",
"1500000US080350145041","Block Group 1; Census Tract 145.04; Douglas County; Colorado","90625","47511",
"1500000US080350145042","Block Group 2; Census Tract 145.04; Douglas County; Colorado","85385","21588",
"1500000US080350145043","Block Group 3; Census Tract 145.04; Douglas County; Colorado","109706","31754",
"1500000US080350145051","Block Group 1; Census Tract 145.05; Douglas County; Colorado","156080","67660",
"1500000US080350145052","Block Group 2; Census Tract 145.05; Douglas County; Colorado","78750","36644",
"1500000US080350145053","Block Group 3; Census Tract 145.05; Douglas County; Colorado","84583","61017",
"1500000US080350145061","Block Group 1; Census Tract 145.06; Douglas County; Colorado","185464","101361",
"1500000US080350145062","Block Group 2; Census Tract 145.06; Douglas County; Colorado","166806","29349",
"1500000US080350145063","Block Group 3; Census Tract 145.06; Douglas County; Colorado","183968","11713",
"1500000US080350146021","Block Group 1; Census Tract 146.02; Douglas County; Colorado","160298","26974",
"1500000US080350146031","Block Group 1; Census Tract 146.03; Douglas County; Colorado","136230","54362",
"1500000US080350146032","Block Group 2; Census Tract 146.03; Douglas County; Colorado","151594","6486",
"1500000US080350146033","Block Group 3; Census Tract 146.03; Douglas County; Colorado","129044","74311",
"1500000US080350146041","Block Group 1; Census Tract 146.04; Douglas County; Colorado","136806","35366",
"1500000US080350146042","Block Group 2; Census Tract 146.04; Douglas County; Colorado","193036","33298",
"1500000US080370001001","Block Group 1; Census Tract 1; Eagle County; Colorado","83393","12524",
"1500000US080370002001","Block Group 1; Census Tract 2; Eagle County; Colorado","69719","42867",
"1500000US080370002002","Block Group 2; Census Tract 2; Eagle County; Colorado","-","**",
"1500000US080370002003","Block Group 3; Census Tract 2; Eagle County; Colorado","82759","37056",
"1500000US080370002004","Block Group 4; Census Tract 2; Eagle County; Colorado","175993","41830",
"1500000US080370002005","Block Group 5; Census Tract 2; Eagle County; Colorado","188496","60819",
"1500000US080370003011","Block Group 1; Census Tract 3.01; Eagle County; Colorado","116442","29539",
"1500000US080370003012","Block Group 2; Census Tract 3.01; Eagle County; Colorado","129079","74223",
"1500000US080370003013","Block Group 3; Census Tract 3.01; Eagle County; Colorado","-","**",
"1500000US080370003021","Block Group 1; Census Tract 3.02; Eagle County; Colorado","168125","62440",
"1500000US080370003022","Block Group 2; Census Tract 3.02; Eagle County; Colorado","75690","37241",
"1500000US080370004011","Block Group 1; Census Tract 4.01; Eagle County; Colorado","70261","33641",
"1500000US080370004012","Block Group 2; Census Tract 4.01; Eagle County; Colorado","73963","22386",
"1500000US080370004013","Block Group 3; Census Tract 4.01; Eagle County; Colorado","250,000+","***",
"1500000US080370004021","Block Group 1; Census Tract 4.02; Eagle County; Colorado","80735","29532",
"1500000US080370004022","Block Group 2; Census Tract 4.02; Eagle County; Colorado","196500","93797",
"1500000US080370004041","Block Group 1; Census Tract 4.04; Eagle County; Colorado","77827","40598",
"1500000US080370004042","Block Group 2; Census Tract 4.04; Eagle County; Colorado","163714","38483",
"1500000US080370004051","Block Group 1; Census Tract 4.05; Eagle County; Colorado","182643","64978",
"1500000US080370004052","Block Group 2; Census Tract 4.05; Eagle County; Colorado","-","**",
"1500000US080370004053","Block Group 3; Census Tract 4.05; Eagle County; Colorado","109580","11529",
"1500000US080370005011","Block Group 1; Census Tract 5.01; Eagle County; Colorado","85412","34628",
"1500000US080370005021","Block Group 1; Census Tract 5.02; Eagle County; Colorado","158222","61981",
"1500000US080370005022","Block Group 2; Census Tract 5.02; Eagle County; Colorado","57192","52864",
"1500000US080370005041","Block Group 1; Census Tract 5.04; Eagle County; Colorado","-","**",
"1500000US080370005042","Block Group 2; Census Tract 5.04; Eagle County; Colorado","-","**",
"1500000US080370005043","Block Group 3; Census Tract 5.04; Eagle County; Colorado","-","**",
"1500000US080370005051","Block Group 1; Census Tract 5.05; Eagle County; Colorado","-","**",
"1500000US080370005052","Block Group 2; Census Tract 5.05; Eagle County; Colorado","-","**",
"1500000US080370006001","Block Group 1; Census Tract 6; Eagle County; Colorado","101250","39647",
"1500000US080370007011","Block Group 1; Census Tract 7.01; Eagle County; Colorado","131800","26247",
"1500000US080370007021","Block Group 1; Census Tract 7.02; Eagle County; Colorado","106507","7831",
"1500000US080370007022","Block Group 2; Census Tract 7.02; Eagle County; Colorado","144063","87860",
"1500000US080370007031","Block Group 1; Census Tract 7.03; Eagle County; Colorado","56458","14882",
"1500000US080370007032","Block Group 2; Census Tract 7.03; Eagle County; Colorado","66000","63782",
"1500000US080370007033","Block Group 3; Census Tract 7.03; Eagle County; Colorado","101786","58734",
"1500000US080399611001","Block Group 1; Census Tract 9611; Elbert County; Colorado","77305","30551",
"1500000US080399611002","Block Group 2; Census Tract 9611; Elbert County; Colorado","67222","23104",
"1500000US080399612041","Block Group 1; Census Tract 9612.04; Elbert County; Colorado","182760","49895",
"1500000US080399612042","Block Group 2; Census Tract 9612.04; Elbert County; Colorado","199009","58536",
"1500000US080399612043","Block Group 3; Census Tract 9612.04; Elbert County; Colorado","156111","30527",
"1500000US080399612044","Block Group 4; Census Tract 9612.04; Elbert County; Colorado","155670","24305",
"1500000US080399612051","Block Group 1; Census Tract 9612.05; Elbert County; Colorado","83977","15891",
"1500000US080399612052","Block Group 2; Census Tract 9612.05; Elbert County; Colorado","127857","37141",
"1500000US080399612061","Block Group 1; Census Tract 9612.06; Elbert County; Colorado","117704","15394",
"1500000US080399612062","Block Group 2; Census Tract 9612.06; Elbert County; Colorado","185438","46559",
"1500000US080399612063","Block Group 3; Census Tract 9612.06; Elbert County; Colorado","142321","18781",
"1500000US080399612071","Block Group 1; Census Tract 9612.07; Elbert County; Colorado","121250","22503",
"1500000US080399612072","Block Group 2; Census Tract 9612.07; Elbert County; Colorado","156083","54471",
"1500000US080399612081","Block Group 1; Census Tract 9612.08; Elbert County; Colorado","144911","51602",
"1500000US080399612082","Block Group 2; Census Tract 9612.08; Elbert County; Colorado","112278","7307",
"1500000US080399612091","Block Group 1; Census Tract 9612.09; Elbert County; Colorado","130500","46127",
"1500000US080399612092","Block Group 2; Census Tract 9612.09; Elbert County; Colorado","76375","23301",
"1500000US080410001021","Block Group 1; Census Tract 1.02; El Paso County; Colorado","85246","16101",
"1500000US080410001022","Block Group 2; Census Tract 1.02; El Paso County; Colorado","110625","24342",
"1500000US080410001023","Block Group 3; Census Tract 1.02; El Paso County; Colorado","109250","10982",
"1500000US080410001031","Block Group 1; Census Tract 1.03; El Paso County; Colorado","68250","25233",
"1500000US080410001032","Block Group 2; Census Tract 1.03; El Paso County; Colorado","69608","28126",
"1500000US080410001041","Block Group 1; Census Tract 1.04; El Paso County; Colorado","47986","18415",
"1500000US080410001042","Block Group 2; Census Tract 1.04; El Paso County; Colorado","103429","24379",
"1500000US080410001043","Block Group 3; Census Tract 1.04; El Paso County; Colorado","-","**",
"1500000US080410002021","Block Group 1; Census Tract 2.02; El Paso County; Colorado","116583","36596",
"1500000US080410002022","Block Group 2; Census Tract 2.02; El Paso County; Colorado","86094","29246",
"1500000US080410002023","Block Group 3; Census Tract 2.02; El Paso County; Colorado","101058","27796",
"1500000US080410002024","Block Group 4; Census Tract 2.02; El Paso County; Colorado","73342","20777",
"1500000US080410002031","Block Group 1; Census Tract 2.03; El Paso County; Colorado","73102","18595",
"1500000US080410002032","Block Group 2; Census Tract 2.03; El Paso County; Colorado","92925","12470",
"1500000US080410002033","Block Group 3; Census Tract 2.03; El Paso County; Colorado","79698","43980",
"1500000US080410003011","Block Group 1; Census Tract 3.01; El Paso County; Colorado","106875","13945",
"1500000US080410003012","Block Group 2; Census Tract 3.01; El Paso County; Colorado","36480","7405",
"1500000US080410003013","Block Group 3; Census Tract 3.01; El Paso County; Colorado","59844","50875",
"1500000US080410003021","Block Group 1; Census Tract 3.02; El Paso County; Colorado","32974","9970",
"1500000US080410003022","Block Group 2; Census Tract 3.02; El Paso County; Colorado","62677","31192",
"1500000US080410003023","Block Group 3; Census Tract 3.02; El Paso County; Colorado","49489","16494",
"1500000US080410004001","Block Group 1; Census Tract 4; El Paso County; Colorado","95536","51897",
"1500000US080410004002","Block Group 2; Census Tract 4; El Paso County; Colorado","76136","36238",
"1500000US080410004003","Block Group 3; Census Tract 4; El Paso County; Colorado","96042","58565",
"1500000US080410005001","Block Group 1; Census Tract 5; El Paso County; Colorado","85066","12948",
"1500000US080410005002","Block Group 2; Census Tract 5; El Paso County; Colorado","116731","33371",
"1500000US080410006001","Block Group 1; Census Tract 6; El Paso County; Colorado","93269","17419",
"1500000US080410006002","Block Group 2; Census Tract 6; El Paso County; Colorado","77063","20186",
"1500000US080410006003","Block Group 3; Census Tract 6; El Paso County; Colorado","73750","39431",
"1500000US080410007001","Block Group 1; Census Tract 7; El Paso County; Colorado","-","**",
"1500000US080410007002","Block Group 2; Census Tract 7; El Paso County; Colorado","92689","18984",
"1500000US080410007003","Block Group 3; Census Tract 7; El Paso County; Colorado","56810","15993",
"1500000US080410008001","Block Group 1; Census Tract 8; El Paso County; Colorado","26536","16810",
"1500000US080410008002","Block Group 2; Census Tract 8; El Paso County; Colorado","64591","25842",
